B&B-HB-MHV,BestFS-HB-MHV,B&B-HB-MVPWU,BestFS-HB-MVPWU,B&B-HB-MCF,BestFS-HB-MCF,01LP,BoolOpt
0.119995,0.108054,0.018931,0.011941,0.028834,0.02097,0.253388,0.343967
0.121452,0.105724,0.060289,0.040775,0.050095,0.040192,0.192226,0.254553
0.117374,0.115044,0.030872,0.023009,0.042231,0.03029,0.627645,0.461341
0.15815,0.166887,0.078346,0.091453,0.112714,0.114753,0.768902,1.162091
0.180284,0.167761,0.125238,0.115918,0.095821,0.084462,0.507941,0.501825
0.141257,0.130772,0.041357,0.041941,0.043688,0.036116,0.216981,0.188148
0.138053,0.148247,0.070483,0.06058,0.0699,0.05359,0.696381,0.684731
0.156985,0.149994,0.085919,0.065241,0.092617,0.071065,0.708613,0.677741
0.134558,0.118248,0.026795,0.0233,0.029999,0.021844,0.31659,0.371636
0.14184,0.113006,0.050095,0.037572,0.044852,0.040775,0.175624,0.19572
0.097569,0.090579,0.064658,0.054172,0.04893,0.040775,0.211157,0.263582
0.143296,0.129606,0.059706,0.038154,0.054755,0.045726,0.189314,0.156984
0.125821,0.153489,0.073104,0.059707,0.115336,0.063784,0.204749,0.257466
0.163392,0.150868,0.139218,0.143295,0.110384,0.077473,0.517553,0.512311
0.116792,0.115044,0.021552,0.013689,0.024465,0.017184,0.32125,0.57027
0.113879,0.103976,0.046017,0.021261,0.031747,0.020388,0.616287,0.551047
0.122034,0.115627,0.054173,0.040483,0.049512,0.034076,0.783756,0.590366
0.126403,0.121743,0.058542,0.047182,0.051842,0.039319,0.379209,0.461633
0.137762,0.129024,0.057959,0.047183,0.071065,0.056211,0.486681,0.431925
0.077764,0.07223,0.033203,0.025921,0.038737,0.032037,0.187857,0.237369
0.125238,0.117665,0.046018,0.036406,0.045143,0.03728,0.183197,0.170091
0.119121,0.108928,0.02796,0.020971,0.026212,0.019222,0.503864,0.701915
0.146208,0.137179,0.054173,0.052716,0.108927,0.074851,0.663178,0.631724
0.147373,0.114462,0.027669,0.020388,0.032911,0.026212,0.258631,0.230962
0.129024,0.154946,0.043106,0.035241,0.084463,0.062327,0.279018,0.241155
0.131936,0.143295,0.048056,0.036115,0.096113,0.054173,0.25601,0.26562
0.124364,0.116791,0.049222,0.040192,0.090288,0.070774,0.282513,0.23999
0.123199,0.113879,0.046018,0.031747,0.039902,0.032038,0.205914,0.187274
0.144461,0.136306,0.043105,0.044853,0.06757,0.059124,0.320959,0.434255
0.131646,0.114753,0.030582,0.022136,0.039319,0.030581,0.206497,0.227467
0.142713,0.146499,0.05592,0.0466,0.088249,0.075143,0.373384,0.678615
0.138344,0.12582,0.030873,0.023009,0.048348,0.039027,0.230962,0.184944
0.136888,0.120286,0.044561,0.02563,0.034367,0.026795,0.288047,0.269407
0.146499,0.129898,0.040193,0.033494,0.042814,0.045726,0.222224,0.205914
0.143295,0.147955,0.04194,0.033494,0.046891,0.037571,0.189313,0.375422
0.139509,0.131645,0.075434,0.063784,0.080094,0.077181,0.307561,0.288047
0.126985,0.117083,0.036989,0.028542,0.036407,0.028542,0.608423,0.651237
0.143005,0.123199,0.036698,0.03495,0.053007,0.043687,0.168052,0.176207
0.406004,0.399305,0.373675,0.353579,3.201429,1.9907,0.307852,0.334065
0.134267,0.141257,0.038736,0.029999,0.057376,0.038736,0.611918,0.595608
0.149994,0.136014,0.060289,0.050387,0.146208,0.102812,0.285135,0.284261
0.140965,0.126986,0.026795,0.01864,0.027087,0.018349,0.45872,0.564444
0.135432,0.140092,0.035823,0.027086,0.029708,0.022135,0.378335,0.581919
0.211739,0.198924,0.14213,0.131355,0.15582,0.143296,0.606675,0.759874
0.151451,0.141839,0.032912,0.024756,0.036115,0.028252,0.240282,0.225137
0.138053,0.128151,0.025921,0.016019,0.038446,0.028251,0.312803,0.288338
0.14417,0.13281,0.053882,0.036115,0.057085,0.047765,0.19106,0.275523
0.135432,0.11417,0.036698,0.030872,0.03029,0.018057,0.661722,0.729001
0.182905,0.209701,0.089123,0.079803,0.077182,0.064658,0.569978,0.769776
0.147082,0.13747,0.046017,0.032037,0.046892,0.037862,0.209992,0.17708
0.156402,0.143004,0.027669,0.021553,0.025339,0.018931,0.240865,0.854821
0.157276,0.150285,0.051551,0.052425,0.059124,0.050095,0.18174,0.184944
0.149994,0.154655,0.056503,0.051261,0.13747,0.150577,0.661722,0.531533
0.142422,0.130772,0.02796,0.022135,0.032037,0.024174,0.186692,0.200381
0.232709,0.224263,0.174459,0.161061,0.206205,0.190478,0.389111,0.396975
0.131063,0.121452,0.052716,0.043396,0.231253,0.148829,0.299989,0.247855
0.140965,0.13281,0.048056,0.037862,0.08388,0.070773,0.23271,0.301444
0.149994,0.138344,0.024174,0.016892,0.029125,0.024757,0.290086,0.236495
0.178537,0.161353,0.029416,0.02097,0.057085,0.044853,0.251641,0.260087
0.158149,0.145335,0.055338,0.039319,0.055629,0.039319,0.53328,0.762786
0.157566,0.146499,0.022718,0.016019,0.037572,0.027086,0.170964,0.67075
0.240573,0.242612,0.173586,0.156402,0.403673,0.261543,0.909576,1.347035
0.159314,0.140091,0.036116,0.019223,0.046601,0.036116,0.235913,1.029863
0.159023,0.156693,0.050095,0.041066,0.084462,0.071356,0.70104,0.361442
0.150577,0.1398,0.033493,0.024173,0.029416,0.019223,0.414159,0.441246
0.259504,0.245234,0.145625,0.131063,0.192516,0.181741,0.929964,0.825405
0.162518,0.154363,0.061163,0.048057,0.115627,0.093491,0.248437,0.232127
0.206206,0.203875,0.115045,0.098734,0.166013,0.152324,0.81259,0.988214
0.16776,0.141256,0.040193,0.030873,0.059707,0.053008,0.216982,0.175624
0.175624,0.160771,0.085628,0.077182,0.068444,0.059998,0.456391,0.537649
0.24203,0.241738,0.245233,0.159314,0.588909,0.439498,0.320084,0.376005
0.176498,0.15378,0.048639,0.032037,0.055338,0.045726,0.342511,0.360277
0.137762,0.127859,0.050969,0.030581,0.099899,0.050969,0.383286,0.443284
0.163392,0.155819,0.029707,0.020679,0.040484,0.030581,0.249893,0.499495
0.193391,0.189022,0.107763,0.084463,0.071065,0.057376,0.493088,1.151024
0.24669,0.225428,0.169799,0.154072,0.350375,0.239699,0.290086,0.276106
0.162227,0.150286,0.054755,0.041649,0.038736,0.021261,0.22601,0.616287
0.180576,0.170673,0.04427,0.038737,0.037863,0.028834,0.249019,0.750262
0.208244,0.180284,0.101064,0.086501,0.176498,0.158149,0.383868,0.470662
0.17679,0.1631,0.047183,0.037572,0.109801,0.071939,0.783756,0.444157
0.192226,0.168343,0.055337,0.034368,0.083297,0.049221,0.234166,0.300571
0.364938,0.337851,0.288338,0.202711,0.385325,0.342511,0.573764,0.650946
0.161353,0.137761,0.026213,0.013397,0.022135,0.013689,0.47037,0.650364
0.182031,0.158441,0.031747,0.023592,0.026212,0.017767,0.442701,0.405713
0.168052,0.156984,0.041649,0.034951,0.06757,0.045144,0.29358,0.250184
0.183196,0.168051,0.066988,0.056794,0.161644,0.138053,0.309017,0.317172
0.171838,0.159314,0.051552,0.041357,0.106598,0.073104,1.122772,1.097434
0.166595,0.157566,0.029999,0.023883,0.108636,0.053881,0.493671,0.505029
0.166305,0.155528,0.055337,0.044562,0.054173,0.057085,0.21436,0.394936
0.174168,0.163974,0.033785,0.024465,0.055046,0.044852,0.235622,0.267951
0.145042,0.133975,0.015728,0.009029,0.01631,0.00932,0.255718,0.489593
0.462215,0.449109,0.446197,0.396101,0.725214,0.740943,1.303348,1.287329
0.495418,0.494253,0.336395,0.310765,0.280475,0.241447,0.202419,0.199216
0.180576,0.176498,0.041066,0.028542,0.05126,0.042523,0.459012,0.515515
0.203293,0.199507,0.146499,0.138927,0.330278,0.285134,0.955303,0.464837
0.194846,0.192808,0.067279,0.055047,0.066405,0.050677,0.311639,0.525999
0.179411,0.168926,0.036988,0.028834,0.031164,0.023009,0.39115,0.395519
0.156693,0.148246,0.026503,0.01864,0.031164,0.023883,0.278728,0.341054
0.157567,0.143878,0.02097,0.01398,0.027377,0.018931,0.317172,0.376587
0.173585,0.161062,0.05825,0.044271,0.06291,0.062036,0.354452,0.31426
0.346879,0.320958,0.284843,0.297076,1.39946,0.816667,0.549882,0.502408
0.200963,0.165431,0.043105,0.037571,0.07456,0.07689,0.323288,0.287464
0.195721,0.179993,0.057376,0.046309,0.061454,0.053299,0.22368,0.192517
0.1931,0.186109,0.084172,0.062036,0.108927,0.105142,0.536192,0.466293
0.188148,0.177663,0.050677,0.040484,0.082716,0.062619,0.27931,0.254262
0.1864,0.185527,0.048057,0.038154,0.081259,0.069608,0.196303,0.575803
0.199798,0.175042,0.112423,0.093783,0.138344,0.124073,0.732205,0.753757
0.190769,0.180284,0.071648,0.05126,0.077181,0.066405,0.218439,0.186691
0.213196,0.187857,0.04893,0.039901,0.355908,0.189021,0.796571,0.740359
0.198633,0.188439,0.076599,0.053299,0.08388,0.070774,0.294164,0.484933
0.239408,0.219021,0.148247,0.087666,0.430178,0.155528,0.24465,0.301444
0.251349,0.220185,0.182323,0.173295,0.287464,0.264165,1.171411,1.653431
0.644247,0.641626,0.730166,0.678615,1.304804,0.860646,2.667567,2.173314
0.205332,0.169217,0.032912,0.028834,0.032911,0.0233,0.406003,0.366103
0.17242,0.172129,0.04427,0.034077,0.035824,0.029416,0.218729,0.623277
0.249019,0.251059,0.130771,0.10951,0.145916,0.11854,0.665799,0.901421
0.207662,0.183488,0.052717,0.041358,0.057667,0.036115,0.261835,0.33756
0.2563,0.247272,0.12553,0.093783,0.220185,0.198342,0.753175,0.758126
0.215525,0.193682,0.081259,0.071065,0.090579,0.056794,0.54027,0.552212
0.301736,0.285717,0.197759,0.165431,0.255427,0.239117,0.782591,0.754049
0.186983,0.177954,0.059416,0.04893,0.073395,0.068153,0.222225,0.258631
0.192517,0.184071,0.054464,0.043396,0.10485,0.085337,0.585997,0.662305
0.34921,0.319502,0.26766,0.209118,0.47037,0.271737,1.118403,1.017048
0.217274,0.261252,0.064075,0.052716,0.069026,0.058833,0.231253,0.629684
0.240282,0.222515,0.096695,0.095822,0.322997,0.191643,1.053746,0.839676
0.201546,0.227467,0.045144,0.035533,0.068736,0.043397,0.291834,0.398431
0.230088,0.198925,0.030581,0.023009,0.038154,0.029416,0.449691,0.445323
0.257465,0.235331,0.066696,0.056503,0.10718,0.087084,0.21873,0.569396
0.227759,0.203001,0.078055,0.066114,0.091161,0.082132,0.184362,0.388238
0.308435,0.286008,0.211156,0.16776,0.405421,0.367849,1.076172,1.065978
0.301736,0.303192,0.172712,0.161062,1.967982,1.234904,0.464837,0.454934
0.206205,0.200089,0.052716,0.043105,0.057959,0.041649,0.240282,0.385034
0.206788,0.190478,0.044853,0.038154,0.12349,0.070483,0.365229,0.38649
0.432216,0.406586,0.175042,0.154363,0.43542,0.447944,0.381539,0.389111
0.237078,0.249311,0.078347,0.061745,0.099316,0.092909,0.420858,0.345424
0.232419,0.209701,0.064658,0.043396,0.085336,0.059415,0.224846,0.517844
0.431633,0.407751,0.431925,0.398723,0.385616,0.297658,0.338143,0.29096
0.193391,0.209701,0.022426,0.014271,0.022718,0.014854,0.424935,0.404839
0.231545,0.234749,0.122617,0.087666,0.121742,0.098734,0.376005,0.37251
0.226011,0.23271,0.069027,0.052425,0.078929,0.057086,0.273776,0.24902
0.218438,0.213487,0.061746,0.05126,0.161936,0.0699,0.352122,0.327366
0.219312,0.203875,0.084463,0.055047,0.065823,0.055629,0.263873,0.4028
0.206497,0.192808,0.056503,0.046891,0.071939,0.056212,0.255136,0.235039
0.241155,0.228632,0.089706,0.078638,0.124947,0.116209,0.344842,0.528038
0.24465,0.219021,0.078055,0.066988,0.084171,0.096113,0.508815,0.510854
0.301154,0.304939,0.057958,0.046309,0.080385,0.061745,0.168343,1.33189
0.311056,0.285717,0.07922,0.06757,0.087958,0.083298,0.435712,0.700459
0.210283,0.212031,0.052134,0.04427,0.070774,0.051842,0.246398,0.219603
0.261543,0.241447,0.115335,0.114462,0.319502,0.240282,0.435129,0.346297
0.507068,0.500077,0.578424,0.555416,0.591239,0.532115,1.624015,1.646441
0.237661,0.229506,0.035533,0.03728,0.056212,0.041066,0.280475,0.406877
0.234166,0.225137,0.08155,0.043688,0.043979,0.034076,0.320376,0.332609
0.239408,0.235913,0.055338,0.044852,0.050677,0.042231,0.314259,0.504155
0.255718,0.229214,0.061746,0.049222,0.066988,0.051552,0.371927,0.341055
0.249019,0.252806,0.085628,0.073686,0.175042,0.147955,0.854239,1.081123
0.246107,0.232419,0.062037,0.066988,0.078346,0.066987,0.282514,0.382703
0.258922,0.263291,0.0466,0.036115,0.044853,0.035824,0.329113,0.325036
0.266786,0.255719,0.048348,0.039028,0.044561,0.042523,0.747058,0.907538
0.268242,0.246107,0.041066,0.034951,0.040483,0.031163,0.383577,0.461341
0.26067,0.250767,0.055338,0.050386,0.050386,0.055337,0.482894,0.534737
0.27465,0.247855,0.043396,0.034659,0.047182,0.034076,0.332317,0.31426
0.255718,0.236787,0.049221,0.045727,0.062327,0.052425,0.267077,0.366976
0.251932,0.260087,0.124656,0.105724,0.103977,0.09087,0.367559,0.283969
0.332899,0.331734,0.272028,0.231835,0.35154,0.309017,0.352122,0.337851
0.294746,0.255136,0.067279,0.06058,0.095822,0.085045,0.26766,0.276106
0.264456,0.237952,0.101938,0.109219,0.105142,0.089414,0.909285,0.959089
0.252224,0.260378,0.048348,0.054173,0.050677,0.042231,0.336686,0.314842
0.264165,0.247855,0.110384,0.084172,0.120286,0.117956,0.251349,0.275523
0.295911,0.303483,0.170091,0.156111,0.472992,0.322997,0.409499,0.387946
0.339307,0.345132,0.157567,0.128733,0.258631,0.218729,0.382121,0.349209
0.576968,0.55425,0.368141,0.346006,0.706866,0.636092,1.687507,1.463245
0.268533,0.246981,0.121452,0.097569,0.209409,0.103685,0.552502,0.580463
0.300571,0.275523,0.041649,0.031164,0.045726,0.032329,0.73803,0.774436
0.402218,0.417945,0.251932,0.205041,0.385907,0.341054,0.869967,0.897344
0.262708,0.248728,0.053299,0.03961,0.08854,0.065532,0.421731,0.367267
0.483185,0.456391,0.350375,0.363481,0.478525,0.433672,0.494253,0.503573
1.850317,1.806338,1.612074,1.603336,17.495732,14.407307,0.788125,0.876374
0.332317,0.298533,0.091452,0.078346,0.119704,0.096113,0.264165,0.254262
0.256884,0.244942,0.027086,0.018349,0.024757,0.015728,0.585705,0.700167
0.447071,0.43775,0.28397,0.287756,0.622694,0.454351,0.563862,0.506485
0.351248,0.311056,0.137179,0.122908,0.198341,0.116209,0.591822,0.523669
0.297658,0.261544,0.061454,0.050386,0.089414,0.076599,0.232709,0.717351
0.297658,0.311347,0.073978,0.058541,0.105433,0.092035,0.257175,0.814628
0.307561,0.313677,0.089414,0.076307,0.101938,0.087084,0.30727,0.277562
0.308143,0.273193,0.078056,0.072813,0.061745,0.050678,0.366685,0.455808
0.313095,0.34455,0.136888,0.112423,1.249175,0.580754,0.344549,0.340472
0.27465,0.261834,0.095239,0.072813,0.090579,0.105142,0.245525,0.397849
0.295328,0.304648,0.075143,0.059415,0.087957,0.069317,0.373675,0.57493
0.312512,0.2863,0.097569,0.084754,0.14213,0.12815,0.300571,0.239117
0.315134,0.314842,0.134558,0.157858,0.233583,0.213487,0.447362,0.982098
0.299697,0.276397,0.06524,0.046017,0.080677,0.070774,0.305813,0.656188
0.590948,0.552503,0.600268,0.583375,0.753757,0.696672,1.585278,1.062192
0.268533,0.233292,0.069318,0.060581,0.08854,0.068735,1.306551,1.711681
0.266494,0.267077,0.071356,0.056211,0.108927,0.080094,0.258922,0.294455
0.301153,0.277271,0.051552,0.04194,0.071939,0.060872,0.281057,0.297949
0.419693,0.441536,0.32824,0.34455,0.461341,0.425809,0.62852,0.553959
0.315716,0.281931,0.057959,0.050969,0.079511,0.066114,0.311638,0.443866
0.3795,0.394353,0.27931,0.279019,0.477943,0.471244,0.763077,0.862394
0.327657,0.340472,0.067861,0.056502,0.091744,0.085045,0.299989,0.294163
0.320376,0.299988,0.256884,0.133393,0.175915,0.136305,0.994331,1.113743
0.864724,0.860064,0.8056,0.710944,2.14215,1.949925,0.497165,0.499786
0.304066,0.284261,0.066406,0.053299,0.097277,0.077182,0.30261,0.301736
0.289503,0.282223,0.078929,0.094365,0.171546,0.098443,1.536057,0.995787
0.355035,0.333191,0.087666,0.060288,0.099316,0.095822,0.246107,4.364686
0.306396,0.326493,0.06524,0.050678,0.092327,0.073687,0.329405,0.464253
0.326783,0.309599,0.086793,0.077764,0.120578,0.082716,0.709779,0.77531
0.314842,0.327949,0.047765,0.032911,0.065823,0.04893,0.367558,0.466002
0.311056,0.294455,0.081259,0.054173,0.073686,0.05825,0.394353,0.526873
0.334065,0.301736,0.084172,0.080968,0.083006,0.068444,0.458138,0.47503
0.377753,0.328822,0.158732,0.101938,0.103103,0.095239,0.581628,0.595026
0.341346,0.313386,0.061745,0.054755,0.313386,0.214361,0.437459,0.382412
0.284261,0.32591,0.115044,0.081842,0.108346,0.092326,0.313968,0.39115
0.31659,0.294746,0.099608,0.074852,0.079803,0.064075,0.301445,0.281057
0.355326,0.361734,0.110675,0.105724,0.132811,0.127276,0.244068,0.210283
0.367268,0.336395,0.073396,0.06757,0.086502,0.07456,0.287465,0.946856
0.385325,0.364063,0.108928,0.07223,0.189313,0.083589,0.634927,0.939284
0.406586,0.365519,0.096113,0.082132,0.136014,0.13048,0.397849,0.361442
0.347462,0.356782,0.060289,0.047765,0.072522,0.065823,0.338143,1.138208
0.406586,0.422314,0.464545,0.298533,3.846842,1.637413,0.550755,0.592113
0.311638,0.34688,0.082424,0.083589,0.079221,0.06757,0.43775,0.47037
0.929382,0.817541,0.895014,0.822493,3.863734,2.286901,0.678906,0.614831
0.33756,0.32358,0.060289,0.047474,0.064075,0.060289,0.39115,0.551338
0.322997,0.312803,0.08155,0.056211,0.073104,0.0699,0.30727,0.65182
0.387072,0.331153,0.228924,0.116209,0.127568,0.059124,0.500952,1.327813
0.362316,0.343676,0.092909,0.087375,0.109511,0.0932,0.415615,0.416198
1.539261,1.47839,1.438488,1.419557,4.954177,4.58691,0.735991,0.699876
0.345132,0.30494,0.111258,0.089414,0.103686,0.084172,0.347753,0.683857
0.437168,0.369306,0.138927,0.140092,0.419401,0.255135,0.492214,0.53066
0.482312,0.477943,0.299698,0.283678,0.343967,0.291833,1.612948,1.235486
0.543765,0.534154,0.295329,0.280474,0.389985,0.703953,1.431789,1.423343
0.365811,0.350957,0.098735,0.082715,0.113005,0.095531,0.28164,0.984428
0.391732,0.418236,0.103977,0.096986,0.371054,0.217564,0.524834,0.457555
0.362607,0.375422,0.046891,0.034368,0.042231,0.034077,0.52862,0.642791
0.378626,0.395228,0.279601,0.207953,0.143295,0.147955,0.376005,0.465419
0.595025,0.579298,0.440662,0.4028,0.702789,0.675702,0.55629,0.554542
0.392607,0.370471,0.104268,0.089997,0.149994,0.130771,0.242321,0.366103
0.74968,0.740942,0.693177,0.668421,3.740535,1.395383,1.92313,1.353443
0.337851,0.321541,0.10718,0.101646,0.111549,0.094365,0.294455,0.965206
0.44008,0.412994,0.156111,0.144169,0.368724,0.286591,0.228923,0.210574
0.436876,0.395227,0.272319,0.250184,1.018796,0.660557,0.545804,0.626771
0.330861,0.318629,0.078347,0.057377,0.061162,0.061745,1.123355,1.118113
0.38183,0.362899,0.171256,0.143004,0.270863,0.147955,0.421149,0.447362
0.397849,0.390276,0.134266,0.117957,0.632597,0.392315,0.638422,1.386354
0.397266,0.382121,0.130771,0.110966,0.136014,0.132228,0.27465,0.515805
0.366976,0.351831,0.106015,0.089122,0.132228,0.111549,0.31426,0.280475
0.385033,0.363481,0.233875,0.113005,0.239117,0.248146,1.499942,1.464118
0.358238,0.338434,0.099608,0.051551,0.119995,0.069609,0.395519,0.703662
0.465128,0.431343,0.120869,0.107472,0.223098,0.231253,0.426974,0.539979
0.354161,0.357073,0.237078,0.204458,0.768319,0.529785,0.500951,0.445032
0.718516,0.490175,0.366685,0.307561,1.292571,0.613375,0.613374,0.545222
0.39115,0.399014,0.133393,0.107471,0.090288,0.077182,0.333773,0.408916
1.165004,1.087531,1.391305,1.213352,2.948041,2.553688,0.941614,1.121898
0.38649,0.373384,0.108054,0.087958,0.135431,0.127859,0.357073,0.299989
0.362899,0.342802,0.057085,0.047183,0.057668,0.04427,1.041222,0.880452
0.477069,0.45173,0.291251,0.277562,1.994195,1.048503,6.531301,0.604054
0.389694,0.396684,0.092326,0.038445,0.044852,0.03495,0.769193,0.674537
0.524252,0.514349,0.277271,0.257174,0.457263,0.415615,1.246845,1.719545
0.508524,0.493379,0.149412,0.141548,0.242904,0.196012,0.43775,0.389985
0.950934,0.936954,1.126849,1.102676,2.161664,1.742554,0.615996,0.639878
0.438333,0.420566,0.128151,0.062036,0.109219,0.071648,0.84055,0.76599
0.53328,0.493088,0.260669,0.227467,0.745894,0.639004,0.739777,0.895014
0.48202,0.373384,0.182614,0.163683,0.117666,0.070774,1.032776,1.014718
0.444449,0.440953,0.149412,0.131646,0.1698,0.140383,0.299115,0.270281
0.453769,0.445031,0.138344,0.105724,0.684731,0.266203,0.446488,0.363481
0.467167,0.464254,0.119704,0.088249,0.140674,0.118248,0.454351,0.380373
0.461923,0.467457,0.162226,0.136888,0.516971,0.243195,0.377461,0.367267
0.433381,0.440662,0.141548,0.121743,0.12786,0.118539,0.423479,0.651528
0.439789,0.427557,0.113879,0.118247,0.112131,0.116209,0.344841,0.424353
0.724341,0.722885,0.769485,0.741233,2.299717,2.231273,1.824687,1.3016
0.402509,0.426974,0.123491,0.106889,0.257465,0.199798,0.650946,2.302338
0.480273,0.464254,0.164266,0.145625,0.17708,0.156111,0.531241,0.480855
0.475904,0.438042,0.10951,0.110093,0.274067,0.178828,0.493962,0.409207
0.445614,0.431052,0.158732,0.118539,0.174751,0.129315,0.651528,0.632596
0.486098,0.475322,0.208827,0.19543,0.555706,0.448235,0.612501,0.639296
0.455517,0.434837,0.101355,0.082424,0.113879,0.092035,0.40979,0.535319
0.440372,0.4494,0.131646,0.108637,0.145916,0.138636,0.407169,0.50066
0.790746,0.713856,1.018505,0.970157,2.891538,2.016912,0.468623,0.404838
0.473282,0.448235,0.085628,0.064076,0.103103,0.075434,1.004525,1.154227
0.530368,0.520174,0.250767,0.244068,4.49138,2.858045,0.673081,0.614248
0.496874,0.488428,0.302318,0.220477,0.432799,0.345132,0.821327,0.878704
6.089765,4.922431,6.899734,6.337328,31.940611,21.390629,3.504622,2.675431
0.46804,0.453478,0.180576,0.171838,1.274223,0.750845,1.838958,1.792649
1.17345,1.095686,1.057241,0.999573,5.633374,3.628404,1.160635,1.040057
0.480272,0.476778,0.084171,0.05825,0.118248,0.100773,0.383868,1.986622
0.497165,0.456099,0.177081,0.131936,1.801095,0.818998,0.592987,0.513767
0.404547,0.418237,0.081841,0.06291,0.096696,0.068444,0.391149,0.562114
0.431925,0.455225,0.096112,0.075434,0.109802,0.079221,0.462506,0.719098
0.996952,0.978894,0.791328,0.754923,3.420741,2.401363,1.072094,1.633918
0.454934,0.446197,0.140092,0.110675,0.124364,0.099316,0.396101,0.60085
0.476487,0.476486,0.226594,0.227175,0.145334,0.134267,0.331152,1.621102
0.439789,0.436876,0.116792,0.115335,0.148538,0.133393,0.34222,0.637256
0.49367,0.468623,0.061453,0.054755,0.089123,0.080676,0.525417,0.809386
2.692906,2.773582,3.058717,3.241039,8.113667,7.981439,3.66248,4.311678
0.4727,0.510272,0.138927,0.122325,0.174459,0.155819,0.343094,0.365811
0.751136,0.733952,0.282513,0.264747,1.254417,1.070056,1.718089,1.698867
0.691138,0.658518,0.383869,0.366102,0.285135,0.29562,0.360278,0.316298
0.536775,0.525999,0.168343,0.133101,1.772553,0.776766,0.482311,0.459594
0.550173,0.540853,0.186691,0.166013,0.22601,0.194847,0.355035,0.292125
0.464836,0.456099,0.085628,0.063493,0.108636,0.094365,0.541727,0.74269
0.581336,0.528911,0.09553,0.082133,0.134266,0.113297,0.429595,1.061609
0.491632,0.481729,0.134267,0.131936,0.109802,0.094657,0.554541,0.499496
1.666246,1.65314,1.882063,1.840706,4.05363,3.153664,0.966953,0.968118
0.49833,0.468332,0.098152,0.081259,0.097278,0.08621,0.388237,1.063066
0.836473,0.716478,0.633471,0.604346,1.237817,0.685604,2.057105,2.028854
0.501534,0.490757,0.126111,0.125821,0.163683,0.143004,0.435712,0.662305
0.524251,0.502699,0.117666,0.113296,0.117957,0.10951,0.387655,0.667256
0.585996,0.558619,0.358238,0.339889,0.679488,0.555125,1.067726,0.890354
0.929964,1.128015,0.520466,1.063066,1.73236,1.243933,1.50402,1.283542
0.49833,0.480272,0.050969,0.036697,0.034659,0.0233,0.895597,1.192672
0.551337,0.528329,0.083298,0.069609,0.133101,0.113297,0.540561,1.337424
2.579027,2.549028,5.213682,4.915732,22.951152,17.288362,1.335386,2.390004
1.192964,0.664052,1.016756,0.885402,0.758708,0.467167,1.145489,1.099472
0.543766,0.580754,0.147956,0.127568,0.150577,0.133393,0.478817,4.012272
0.505029,0.490467,0.131646,0.113588,0.190478,0.150576,0.428721,0.507941
0.919771,0.871423,0.997826,1.013261,1.206943,1.163547,2.448255,3.574813
0.624151,0.612209,0.212031,0.20242,0.269116,0.152325,0.39348,1.942061
0.539979,0.527747,0.100191,0.085627,0.12116,0.108636,0.452604,1.959536
0.641917,0.592696,0.176207,0.154655,0.213778,0.193391,0.354162,0.690847
0.531533,0.534154,0.145625,0.126985,0.136888,0.119413,0.438915,0.504155
0.57289,0.532407,0.154363,0.138927,0.1631,0.156401,0.434255,0.399596
1.290533,1.033358,0.723176,0.603472,1.537804,0.762495,1.626054,0.976855
0.652984,0.611335,0.199507,0.148829,0.947148,0.687061,1.271601,1.168499
3.254437,3.046776,4.720303,4.367598,80.57543,33.206678,0.717642,0.606093
0.681236,0.685022,0.37717,0.357365,4.141005,1.439071,1.514504,1.971477
0.557455,0.526582,0.159023,0.124073,0.341346,0.160771,0.453769,5.123103
0.556289,0.523961,0.130189,0.114753,0.092327,0.078055,0.353869,2.899402
0.51697,0.53328,0.068735,0.050678,0.068736,0.048639,1.623432,1.582075
1.548872,1.497903,1.493243,1.407033,7.482818,6.068212,1.024038,0.939576
0.786378,0.765698,0.445031,0.429595,1.715759,1.363928,1.486545,2.148267
0.581337,0.56124,0.155819,0.136014,0.211157,0.191643,0.434546,0.433382
0.615413,0.571435,0.268242,0.136014,0.209118,0.184071,0.592987,1.18743
0.590074,0.588327,0.100481,0.099608,0.150577,0.133684,0.417654,0.876082
0.595899,0.538522,0.170964,0.146499,0.232418,0.199798,0.396101,0.390276
0.586871,0.539105,0.080094,0.0699,0.094365,0.087666,0.604346,0.574929
0.592113,0.588036,0.174168,0.152615,0.304648,0.321541,0.354452,0.38416
0.583958,0.582211,0.19805,0.204749,0.81492,0.462506,1.217137,1.22704
0.546678,0.502699,0.03029,0.020679,0.035533,0.020387,0.671916,0.581628
0.738612,0.707448,0.417653,0.383286,3.379384,1.361889,1.070638,1.237816
1.668285,1.644111,1.529941,1.540717,15.092621,7.469421,1.506641,1.463535
0.652402,0.596774,0.205332,0.185235,0.26096,0.222807,0.439789,0.422314
0.611627,0.571143,0.087958,0.073978,0.157567,0.125238,0.520465,0.811425
0.581336,0.588035,0.120578,0.113879,0.15116,0.12582,0.358238,1.823522
0.565027,0.594443,0.323288,0.288338,0.299406,0.201837,0.375131,2.376025
0.751136,0.753758,0.119704,0.094657,0.180575,0.147664,0.576677,0.785795
0.816958,0.820453,0.37717,0.360859,4.229837,1.610035,0.879286,0.808222
0.689973,0.682692,0.115918,0.111549,0.168052,0.18873,0.472118,0.445906
0.61017,0.578424,0.120869,0.113587,0.172712,0.166595,0.437459,1.153062
